"","logFC","logCPM","LR","PValue"
"WBGene00007297",-0.130399618719227,5.69968348332772,0.286819070235047,0.592266192934117
"WBGene00007299",-0.31779980650657,3.31631709673192,0.446978772273201,0.503773190016207
"WBGene00007300",-5.73163337657946,-2.40300563199201,5.50411306833994,0.0189717994312657
"WBGene00007301",-1.53116616664337,3.1419961679449,2.42157103420213,0.119674855955558
"WBGene00007302",-0.002679941739857,2.55246231509065,2.25788584859998e-05,0.996208688938336
"WBGene00007303",-1.98275767431355,3.46809778946435,11.9697618134348,0.000540708526264309
"WBGene00007304",-0.247080236877361,-0.21666429593049,0.0760309739488285,0.782749962458469
"WBGene00007305",-1.30024066501682,-0.399371090069255,1.28487460490249,0.256994648596186
"WBGene00007306",-1.70574675797779,-1.30438662335241,1.46499500710084,0.226137032096223
"WBGene00007307",-1.88130976996137,2.37117275000782,2.82081551700293,0.0930491162202182
"WBGene00007308",-1.83960119412843,4.04895858699907,3.39089198998442,0.0655574747036634
"WBGene00007309",-0.199589452832122,2.98667276517413,0.148472264150735,0.699999613261807
"WBGene00007310",-4.02955907464208,-2.94484112279136,3.38042567148052,0.0659750135245035
"WBGene00007311",0.12480925535374,-3.37715755812141,0.00251367607204145,0.960013554381307
"WBGene00007312",0.239314148217915,4.99605750387085,0.707607634889705,0.400239164966118
"WBGene00007313",0.135521549075328,2.40493942327047,0.0525188790225926,0.818736805407737
"WBGene00007314",-0.469517398101258,-1.91020396955702,0.14550068521339,0.702872688991754
"WBGene00007315",0.193328536333398,3.4909458926012,0.163880868888835,0.685608340627994
"WBGene00007316",0.25404084053567,-1.24576885004823,0.0515748270464487,0.820345270083148
"WBGene00007317",-1.16442975021281,1.93623173555818,2.96732246444589,0.0849623712738397
"WBGene00007319",-0.339751197041882,-3.01720940425039,0.0308494050037496,0.860576785647436
"WBGene00007320",-1.69888367670965,1.0532636725692,2.21552224918951,0.136628819842962
"WBGene00007321",-0.425567072189236,-0.721766274317434,0.200456981349739,0.654352236435462
"WBGene00007322",-0.197445955138409,0.403987949207435,0.0615141022710665,0.804118648731569
"WBGene00007323",-1.17139999795753,-2.1997714859689,0.513473940451607,0.473638868510306
"WBGene00007324",-0.655814426212322,1.705227359991,0.968484845885794,0.325058344841911
"WBGene00007325",-2.04088768568468,-1.96975767244471,1.61290371390144,0.204084109315693
"WBGene00007326",-2.32676338069536,-3.48256640831324,0.925769665800061,0.335964592768815
"WBGene00007327",-0.161034866994828,1.92398928029917,0.0571659864720622,0.811032620180433
"WBGene00007328",-0.0173589728353189,-1.9020075392277,0.000250479338517851,0.98737277598092
"WBGene00007329",0.127382474870572,7.57885558920811,0.256184802633015,0.612753446406847
"WBGene00007330",-0.0693347822768328,7.71220370385798,0.0657007347176162,0.797702561890267
"WBGene00007331",1.35508056551733,6.81353921620249,19.5854848512377,9.61972716435577e-06
"WBGene00007332",0.0160387029905374,7.61245575836179,0.00377339050527326,0.951018409942609
"WBGene00007333",0.109115764997283,8.5457753449748,0.161716569117317,0.687581005792218
"WBGene00007334",0.0648793667975383,4.14243319798483,0.029818061467259,0.862903695784206
"WBGene00007335",-1.45729628960433,-0.893455308782866,1.36753166842789,0.242236430310662
"WBGene00007336",0.463019746470421,4.22161391039443,1.77343481770829,0.182957563930553
"WBGene00007337",-1.78434335792278,0.062447570821192,2.2752165163844,0.131456765265416
"WBGene00007338",0.64626029409937,-0.342784580883556,0.547317749626373,0.459415735977671
"WBGene00007339",-0.847745591029506,0.400000971264962,1.05454005522438,0.304463783537137
"WBGene00007340",-0.0750031498245083,2.50935012614438,0.0166456230539523,0.897343471151018
"WBGene00007341",0.317336438369451,1.31400925014068,0.174634954673806,0.676025004963341
"WBGene00007342",0.909264388068627,-0.810615807423139,0.960262647888244,0.327120712717631
"WBGene00007343",-0.710800135327187,-0.471811114473177,0.649906201067052,0.42014621710825
"WBGene00007344",-0.659258147704055,-0.992381540582609,0.431370566866607,0.511317197209949
"WBGene00007345",-0.780207982448458,-2.23039691068373,0.284707109628253,0.593632477142198
"WBGene00007346",-0.309875537687231,-1.93960219434369,0.0803201558818056,0.776864013516721
"WBGene00007347",0.245230375980873,2.9600055283636,0.205549317795334,0.650278396069896
"WBGene00007348",0.107551773507366,3.88405101217557,0.0759065049762597,0.782923405685997
"WBGene00007349",-0.256838308845147,1.04202277714177,0.116335163185886,0.733043802090987
"WBGene00007350",0.0769822648036314,6.41442113184458,0.132183683641781,0.71617857898673
"WBGene00007351",-1.14602649186405,-1.04262721005904,0.897490390367668,0.343455522162335
"WBGene00007352",0.141336422964725,10.1025576851831,0.209854268243475,0.646881651026956
"WBGene00007353",-1.0427216659228,0.964016947916472,1.70815211742997,0.191225299441354
"WBGene00007354",-1.66363049744636,0.631762166733303,2.49775878432544,0.114008440316498
"WBGene00007355",0.118303465606888,6.52902119603304,0.308533779216489,0.578581313683947
"WBGene00007356",0,-3.59875592096187,0,1
"WBGene00007357",-0.416072045169318,2.83805821113383,0.475549987652954,0.490444933814205
