transcript_stable_ID,Count...1,Count...2,Count...3,Count...4,Count...5
Y116A8C.463,2,0,1,2,0
Y116A8C.465,0,0,1,3,0
Y116A8C.467,0,0,2,6,0
Y116A8C.49,0,3,2,2,0
Y116A8C.5,0,2,0,8,2
Y116A8C.8,0,1,2,0,0
Y116A8C.9,64,114,108,25,83
Y116F11A.1,2,3,5,11,3
Y116F11A.3,0,0,0,0,0
Y116F11A.6,18,141,142,193,50
Y116F11B.1,1,2,7,18,5
Y116F11B.11,0,1,0,2,0
Y116F11B.12,102,159,117,63,76
Y116F11B.13,3,13,2,10,7
Y116F11B.14,4,8,5,1,6
Y116F11B.17,7,27,46,39,15
Y116F11B.2,0,1,1,1,0
Y116F11B.3,31,22,11,6,30
Y116F11B.5,0,0,0,1,0
Y116F11B.6,3,13,10,17,11
Y116F11B.7,0,6,11,8,0
Y116F11B.8,3,8,1,8,4
Y116F11B.9,2,3,2,3,4
Y119C1A.1,86,118,78,27,68
Y119C1B.1,4,1,5,2,0
Y119C1B.10,126,269,209,181,222
Y119C1B.11,0,0,1,0,0
Y119C1B.12,0,0,0,2,0
Y119C1B.3,0,3,6,7,2
Y119C1B.4,265,331,203,239,367
Y119C1B.5,85,140,139,61,86
Y119C1B.6,18,22,22,22,14
Y119C1B.8,2208,3783,3575,2998,3962
Y119C1B.9,137,182,334,429,267
Y119D3A.1,4,814,662,117,73
Y119D3A.2,0,59,49,31,3
Y119D3A.3,0,146,206,98,26
Y119D3A.4,0,84,60,45,13
Y119D3B.11,422,515,432,273,623
Y119D3B.12,997,1451,911,1405,1495
Y119D3B.13,320,980,1721,1528,978
Y119D3B.14,165,240,159,197,184
Y119D3B.15,914,1119,775,410,1090
Y119D3B.16,353,327,349,284,374
Y119D3B.17,340,1471,1045,360,463
Y119D3B.18,95,238,193,162,121
Y119D3B.19,7,37,21,28,19
Y119D3B.20,46,109,105,40,59
Y119D3B.21,3876,6975,9961,13137,7576
Y119D3B.22,13,28,28,54,17
Y119D3B.3,1,0,0,20,0
Y119D3B.4,25,138,86,178,25
Y119D3B.5,1,0,0,20,0
Y119D3B.6,38,225,186,264,58
Y119D3B.7,16,242,265,193,46
Y119D3B.8,8,15,31,37,11
Y119D3B.9,15,24,18,18,15
Y11D7A.10,714,1220,956,1138,1352
Y11D7A.11,2,19,9,6,11
Y11D7A.12,1376,2314,1159,674,1928
Y11D7A.13,226,222,138,49,212
Y11D7A.14,51,104,109,92,26
Y11D7A.19,27,161,44,22,54
Y11D7A.3,182,354,288,192,157
Y11D7A.4,6,62,70,123,34
Y11D7A.5,1,21,11,13,3
Y11D7A.7,121,137,118,74,254
Y11D7A.8,23,32,24,33,23
Y11D7A.9,1,6,8,13,0
Y12A6A.1,173,270,278,235,269
Y12A6A.2,9,18,17,1,16
Y13C8A.1,11,19,22,26,12
Y13C8A.2,12,15,21,25,27
Y13C8A.4,16,95,47,26,5
Y14H12A.1,26,36,34,63,38
Y14H12A.2,0,1,1,0,1
Y14H12B.1,345,407,252,148,487
Y14H12B.2,387,422,260,213,599
Y15E3A.1,19,138,53,63,40
Y15E3A.2,4,16,21,21,9
Y15E3A.3,1,9,2,12,3
Y15E3A.4,159,796,697,141,216
Y15E3A.5,235,1753,618,52,309
Y16B4A.1,3,48,17,18,8
Y16B4A.2,436,178,146,94,495
Y16E11A.1,6,52,47,30,13
Y16E11A.2,11,75,134,134,25
Y17D7A.1,46,112,94,93,47
Y17D7A.3,64,143,147,146,93
Y17D7A.4,2,13,27,8,8
Y17D7B.1,9,82,127,56,15
Y17D7B.10,0,0,6,10,0
Y17D7B.2,4,40,41,31,11
Y17D7B.3,3,227,257,277,21
Y17D7B.4,32,27,30,56,32
Y17D7B.6,2,0,0,2,0
Y17D7B.8,1,4,4,0,5
Y17D7C.1,0,3,7,3,0
Y17D7C.2,2,82,62,20,3
Y17G7A.1,608,717,375,547,947
Y17G7B.1,37,58,108,118,63
Y17G7B.10,241,356,409,273,217
Y17G7B.11,50,107,104,55,47
Y17G7B.12,392,677,560,705,609
Y17G7B.13,198,200,197,107,216
Y17G7B.14,4,11,12,5,1
Y17G7B.15,343,604,423,189,423
Y17G7B.17,201,394,376,115,281
Y17G7B.18,78,88,90,40,48
Y17G7B.19,3,4,15,5,10
Y17G7B.2,319,607,569,180,392
Y17G7B.20,100,358,355,192,161
Y17G7B.21,80,404,594,315,198
Y17G7B.22,0,31,15,2,6
Y17G7B.23,3,71,40,6,40
Y17G7B.3,66,157,184,67,95
Y17G7B.4,121,187,213,134,114
Y17G7B.5,1666,1687,1287,703,1892
Y17G7B.6,0,0,10,13,5
Y17G7B.7,1212,1633,959,492,1414
Y17G7B.8,251,439,475,375,514
Y17G7B.9,82,130,136,116,178
Y17G9A.1,1,1,7,8,2
Y17G9A.2,13,87,83,40,12
Y17G9A.3,0,0,0,8,0
Y17G9A.4,29,122,135,62,110
Y17G9A.5,2,0,2,11,0
Y17G9A.6,0,0,2,2,0
Y17G9A.7,0,2,2,8,0
Y17G9B.1,26,134,70,12,33
Y17G9B.11,3,33,9,0,6
Y17G9B.2,126,467,210,68,290
Y17G9B.3,248,163,188,137,255
Y17G9B.4,140,150,168,204,225
Y17G9B.5,187,397,329,325,416
Y17G9B.7,9,40,9,3,19
Y17G9B.8,110,391,275,214,242
Y17G9B.9,299,308,279,175,523
Y18D10A.1,697,1322,1455,856,898
Y18D10A.10,3,18,13,19,25
Y18D10A.11,224,168,129,85,207
Y18D10A.12,0,0,3,9,3
Y18D10A.13,671,1425,1313,806,965
Y18D10A.16,716,866,772,1081,1225
Y18D10A.17,26934,23700,14774,9002,30110
Y18D10A.19,459,696,419,317,615
Y18D10A.2,39,95,132,106,41
Y18D10A.20,1898,2377,1697,845,1940
Y18D10A.21,8,1,3,10,6
Y18D10A.22,20,23,12,43,37
Y18D10A.23,115,265,599,1069,99
Y18D10A.24,0,0,2,0,0
Y18D10A.25,27,107,86,22,59
Y18D10A.26,0,0,1,0,0
Y18D10A.3,13,28,17,12,11
Y18D10A.4,1,2,1,0,0
Y18D10A.5,300,540,246,90,196
Y18D10A.6,37,62,66,63,46
Y18D10A.7,2,60,56,58,13
Y18D10A.8,40,195,190,65,72
Y18D10A.9,70,75,79,35,56
Y18H1A.1,2,1,0,2,1
Y18H1A.10,19,16,16,23,2
Y18H1A.11,42,139,196,182,109
Y18H1A.12,7,38,17,13,14
Y18H1A.13,0,13,14,10,4
Y18H1A.14,2,9,17,7,10
Y18H1A.15,8,12,11,13,9
Y18H1A.2,485,1045,896,593,928
Y18H1A.3,184,237,159,80,154
Y18H1A.4,151,259,167,102,215
Y18H1A.6,250,285,126,72,301
Y18H1A.7,89,129,66,117,85
Y18H1A.8,0,2,1,0,2
Y18H1A.9,7,37,27,8,19
Y19D10A.1,0,0,0,1,0
Y19D10A.10,0,2,10,10,2
Y19D10A.11,49,75,94,100,94
Y19D10A.12,68,71,53,27,60
Y19D10A.13,0,1,1,9,3
Y19D10A.15,2,4,4,15,0
Y19D10A.16,28,88,34,31,36
Y19D10A.17,0,0,1,5,0
Y19D10A.2,0,10,0,8,0
Y19D10A.4,18,101,131,44,34
Y19D10A.5,7,15,19,23,12
Y19D10A.6,0,0,0,3,0
Y19D10A.7,5,7,11,3,13
Y19D10A.8,2,2,0,0,6
Y19D10A.9,436,146,70,45,404
Y19D10B.1,0,4,7,4,0
Y19D10B.2,0,2,4,12,2
Y19D10B.3,0,0,0,0,0
Y19D10B.4,0,4,16,11,3
Y19D10B.5,0,3,0,7,0
Y19D10B.6,10,25,36,20,17
Y19D10B.7,1745,1527,2162,964,3476
Y19D2B.1,60,34,66,105,59
Y19D2B.2,13,3,3,6,7
Y1A5A.1,3,2,1,3,2
Y1A5A.2,0,0,0,0,0
Y1B5A.1,0,0,0,0,0
Y1H11.1,14,36,25,15,31
Y1H11.2,3,3,7,31,6
Y20C6A.1,22,45,39,37,51
Y20C6A.2,86,238,120,82,232
Y20C6A.4,0,8,6,8,2
Y20F4.2,41,68,69,16,42
Y20F4.3,157,205,145,108,203
Y20F4.4,342,710,546,348,540
Y20F4.5,91,166,98,67,92
Y20F4.8,10,57,28,3,12
Y22D7AL.1,0,0,10,11,3
Y22D7AL.10,304,260,231,168,263
Y22D7AL.11,4,18,8,11,8
Y22D7AL.12,0,7,4,0,0
Y22D7AL.13,0,0,8,1,0
Y22D7AL.14,44,220,95,18,86
Y22D7AL.15,436,1402,2210,2612,1072
Y22D7AL.16,8,11,26,31,6
Y22D7AL.2,0,0,0,0,0
Y22D7AL.3,0,0,2,2,0
Y22D7AL.4,5,10,20,12,9
Y22D7AL.5,1172,971,789,380,1204
Y22D7AL.6,15,85,68,23,32
Y22D7AL.7,63,87,121,107,99
Y22D7AL.8,15,33,40,8,14
Y22D7AL.9,58,127,116,73,76
Y22D7AR.10,2278,2297,3363,4491,7059
Y22D7AR.11,20,64,69,86,45
Y22D7AR.12,0,2,19,15,3
Y22D7AR.13,5,5,18,9,7
Y22D7AR.14,0,2,3,0,1
Y22D7AR.2,6,48,42,48,24
Y22D7AR.3,0,1,0,5,1
Y22D7AR.5,1,4,0,0,0
Y22D7AR.6,5,42,31,25,33
Y22D7AR.7,1,12,2,4,8
Y22D7AR.8,26,29,32,21,28
Y22D7AR.9,67,30,39,12,44
Y22F5A.1,40,111,148,41,76
Y22F5A.11,0,6,1,0,0
Y22F5A.2,8,40,54,29,24
Y22F5A.3,39,90,104,53,68
Y22F5A.4,1190,1060,1012,822,1179
Y22F5A.5,2753,1565,2116,3214,4249
Y22F5A.6,121,1492,1461,925,116
Y23B4A.1,0,0,3,0,1
Y23B4A.2,1,3,1,10,8
Y23H5A.2,453,856,668,778,942
Y23H5A.3,949,779,452,357,1060
Y23H5A.4,14,44,46,51,16
Y23H5A.5,62,381,284,184,79
Y23H5A.7,1457,2718,1701,915,1763
Y23H5A.8,12,13,18,9,6
Y23H5B.1,7,5,16,5,18
Y23H5B.12,0,0,1,0,0
Y23H5B.2,0,2,5,5,1
Y23H5B.3,1,7,10,7,3
Y23H5B.4,3,10,19,4,9
Y23H5B.5,145,113,109,55,77
Y23H5B.6,463,912,737,439,587
Y23H5B.7,20,32,5,28,13
Y23H5B.8,7,43,30,7,17
Y23H5B.9,0,2,0,3,0
Y24D9A.1,178,247,127,78,111
Y24D9A.2,119,138,92,38,204
Y24D9A.4,22238,29713,25053,28243,26825
Y24D9A.5,3,9,20,7,3
Y24D9A.6,12,40,22,24,14
Y24D9A.7,0,4,2,0,0
Y24D9A.8,441,384,289,314,380
Y24D9B.1,14,84,189,202,41
Y24F12A.1,133,107,93,57,145
Y24F12A.2,1582,1916,1632,2314,2425
Y25C1A.1,8,5,4,6,1
Y25C1A.10,1,0,7,2,0
Y25C1A.11,0,0,0,5,0
Y25C1A.12,0,1,0,0,0
Y25C1A.13,431,553,659,672,576
Y25C1A.14,12,89,109,114,76
Y25C1A.2,11,6,16,14,4
Y25C1A.3,0,0,1,0,0
Y25C1A.4,0,8,16,25,2
Y25C1A.5,654,1064,686,381,760
Y25C1A.6,83,55,52,59,133
Y25C1A.7,356,487,390,237,515
Y25C1A.8,184,214,206,55,138
Y25C1A.9,0,3,17,4,0
Y26D4A.10,5,18,7,7,9
Y26D4A.12,1,0,0,0,0
Y26D4A.13,0,3,5,2,0
Y26D4A.14,1,7,4,10,0
Y26D4A.17,0,2,0,0,0
Y26D4A.2,2,11,24,6,0
Y26D4A.21,5,16,20,0,4
Y26D4A.3,0,10,40,8,2
Y26D4A.4,0,6,14,3,0
Y26D4A.5,0,3,1,2,0
Y26D4A.6,2,1,0,1,0
Y26D4A.8,0,6,5,4,1
Y26D4A.9,2,27,25,26,3
Y26E6A.1,253,235,186,65,318
Y26E6A.2,16,49,30,27,43
Y26E6A.3,40,51,62,82,75
Y26G10.1,0,0,0,0,0
Y26G10.2,0,1,0,1,0
Y26G10.4,0,0,0,0,0
Y26G10.5,0,0,0,0,0
Y26G10.6,0,0,0,2,0
Y26G10.7,1,3,3,9,0
Y27F2A.10,0,0,0,0,0
Y27F2A.11,1,10,1,5,3
Y27F2A.2,0,0,3,0,0
Y27F2A.3,28,59,66,52,25
Y27F2A.4,0,0,6,0,1
Y27F2A.5,1,6,12,2,0
Y27F2A.6,11,12,11,15,20
Y27F2A.7,0,0,7,0,0
Y27F2A.8,6,31,26,16,40
Y27F2A.9,2,0,2,1,3
Y2C2A.1,36,108,100,72,24
Y2H9A.1,470,787,488,212,724
Y2H9A.2,3,3,5,5,0
Y2H9A.3,12,56,47,28,20
Y2H9A.4,6,90,40,35,10
Y2H9A.6,19,637,465,217,66
Y32B12A.1,1,5,0,2,0
Y32B12A.3,4,9,1,0,2
Y32B12A.4,2,0,2,0,0
Y32B12A.5,0,0,2,0,0
Y32B12B.1,0,5,4,4,5
Y32B12B.2,453,677,546,494,757
Y32B12B.3,1,8,3,2,0
Y32B12B.4,335,501,312,195,478
Y32B12B.5,0,0,8,0,0
Y32B12B.6,0,0,0,0,0
Y32B12B.7,0,0,3,6,1
Y32B12B.8,0,94,42,0,8
Y32B12C.1,41,87,73,30,56
Y32B12C.2,0,0,0,0,0
Y32B12C.3,4,16,12,9,4
Y32F6A.1,318,303,263,223,466
Y32F6A.2,5,6,9,14,7
Y32F6A.3,650,977,669,379,806
Y32F6A.4,30,27,45,25,30
Y32F6A.5,2154,4123,5609,5161,6001
Y32F6B.1,35,168,320,114,40
Y32F6B.2,1,2,15,15,4
Y32F6B.3,33,105,161,87,33
Y32G9A.1,0,0,0,2,0
Y32G9A.10,8,2,22,27,9
Y32G9A.11,0,0,0,0,0
Y32G9A.12,0,0,0,0,7
Y32G9A.13,1,3,4,0,1
Y32G9A.2,2,3,15,17,3
Y32G9A.3,0,1,4,0,2
Y32G9A.4,29,35,46,73,18
Y32G9A.5,2,0,8,1,0
Y32G9A.6,2,23,60,32,12
Y32G9A.8,295,594,570,321,586
Y32G9B.1,79,124,100,133,100
Y32H12A.1,3,18,29,12,10
Y32H12A.2,887,1002,587,575,1090
Y32H12A.3,181,291,218,384,275
Y32H12A.4,419,632,481,206,688
Y32H12A.5,111,162,120,60,159
Y32H12A.6,11,6,9,1,6
Y32H12A.7,847,1005,999,1121,1201
Y32H12A.8,1457,4450,3023,1098,2520
Y32H12A.9,7,15,5,14,6
Y34B4A.10,9,27,42,40,37
Y34B4A.11,12,23,13,27,18
Y34B4A.2,28,28,21,17,29
Y34B4A.3,17,50,35,14,29
Y34B4A.4,34,73,81,60,24
Y34B4A.5,70,178,346,331,181
Y34B4A.6,723,655,591,304,784
Y34B4A.7,203,306,201,71,229
Y34B4A.8,59,114,71,67,71
Y34B4A.9,1117,1211,1110,1034,1499
Y34D9A.1,314,481,408,429,468
Y34D9A.10,273,449,488,132,354
Y34D9A.11,45,37,40,76,13
Y34D9A.2,5,10,10,5,10
Y34D9A.3,35,77,39,29,62
Y34D9A.4,521,1038,564,425,895
Y34D9A.6,520,1019,1120,1953,932
Y34D9A.7,754,1170,1067,1242,1419
Y34D9A.8,2,14,7,13,9
Y34D9B.1,55,139,52,30,51
Y34F4.1,86,201,337,482,247
Y34F4.2,78,80,140,237,77
Y34F4.3,4,0,2,17,0
Y34F4.4,77,179,326,417,147
Y34F4.5,185,371,404,323,316
Y34F4.6,9,8,0,6,5
Y35H6.3,16,8,5,9,5
Y36E3A.1,1,10,9,6,6
Y36E3A.2,4,43,27,35,4
Y37A1A.2,86,134,213,137,72
Y37A1A.3,22,61,63,33,57
Y37A1A.4,15,80,49,35,45
Y37A1B.1,2005,4525,4433,3339,2533
Y37A1B.10,0,0,0,6,0
Y37A1B.11,34,31,46,92,40
Y37A1B.12,2,1,2,4,0
Y37A1B.13,1,1,0,10,0
Y37A1B.15,1,0,4,5,5
Y37A1B.17,391,402,326,423,342
Y37A1B.2,674,1161,1119,727,1299
Y37A1B.4,0,1,1,0,0
Y37A1B.5,254,608,396,203,242
Y37A1B.7,1,9,4,1,1
Y37A1B.8,0,5,4,6,0
Y37A1B.9,0,0,3,3,0
Y37A1C.1,241,270,268,127,247
Y37B11A.1,7,96,137,46,21
Y37B11A.2,217,241,295,229,351
Y37B11A.3,277,904,1568,1048,256
Y37D8A.1,428,711,511,519,680
Y37D8A.10,1236,1956,1533,1590,2040
Y37D8A.11,1452,2564,1753,2212,2958
Y37D8A.12,476,1211,958,407,889
Y37D8A.13,880,999,602,483,1276
Y37D8A.14,5032,6173,5071,5442,7011
Y37D8A.15,23,48,90,47,53
Y37D8A.16,78,462,568,196,128
Y37D8A.17,229,399,296,321,416
Y37D8A.18,452,578,468,565,555
Y37D8A.19,5910,13814,8016,4763,11691
Y37D8A.2,1264,3272,4436,4825,2756
Y37D8A.21,152,234,216,166,272
Y37D8A.22,114,119,99,45,124
Y37D8A.23,14,27,44,23,22
Y37D8A.25,64,114,86,86,86
Y37D8A.26,0,1,0,0,0
Y37D8A.3,121,206,185,142,255
Y37D8A.4,242,255,175,91,294
Y37D8A.5,8,8,0,18,0
Y37D8A.6,110,300,459,600,180
Y37D8A.8,9,12,1,19,3
Y37D8A.9,868,1136,781,511,1151
Y37E11AL.1,1,0,1,3,0
Y37E11AL.12,0,0,0,1,0
Y37E11AL.2,7,13,10,7,22
Y37E11AL.3,544,714,693,542,931
Y37E11AL.4,0,0,8,0,1
Y37E11AL.5,8,54,44,20,3
Y37E11AL.6,6,49,30,7,12
Y37E11AL.7,364,588,514,525,576
Y37E11AL.8,280,474,351,278,459
Y37E11AL.9,1,0,0,1,0
Y37E11AM.1,327,560,365,192,327
Y37E11AM.2,74,131,87,23,107
Y37E11AM.3,14,26,12,6,16
Y37E11AR.1,18,13,47,67,43
Y37E11AR.2,385,1171,1336,606,550
Y37E11AR.3,152,931,1258,1215,525
Y37E11AR.4,71,213,226,105,157
Y37E11AR.5,84,122,90,60,156
Y37E11AR.6,14,76,52,15,18
Y37E11AR.7,1,10,10,2,1
Y37E11B.1,24,54,58,36,27
Y37E11B.10,48,8,4,45,1
Y37E11B.2,9,64,48,35,36
Y37E11B.3,78,109,102,51,121
Y37E11B.4,102,170,130,49,98
Y37E11B.5,112,287,220,96,138
Y37E11B.6,243,382,318,378,485
Y37E11B.7,20,44,63,71,31
Y37E11B.9,0,0,0,5,0
Y37E11C.1,206,891,740,562,417
Y37E3.1,283,422,314,301,415
Y37E3.10,1367,2518,2939,2040,1974
Y37E3.11,912,1109,789,431,921
Y37E3.13,37,68,101,62,56
Y37E3.15,636,965,579,305,742
Y37E3.16,79,247,302,244,194
Y37E3.17,907,936,685,713,1104
Y37E3.19,2,14,9,0,1
Y37E3.3,850,1431,970,1383,1359
Y37E3.4,1523,2884,2159,2526,2476
Y37E3.5,17,36,57,52,29
Y37E3.7,22850,39984,40942,87486,45076
Y37E3.8,12887,18919,21212,26800,19025
Y37E3.9,908,1110,819,415,989
Y37F4.1,2,2,7,1,4
Y37F4.2,0,0,0,6,0
Y37F4.3,4,14,20,3,1
Y37F4.4,0,0,0,0,0
Y37F4.5,1,8,2,13,1
Y37F4.6,62,97,61,21,48
Y37F4.7,0,3,10,11,6
Y37F4.8,11,6,16,19,15
Y37H2A.1,118,168,127,103,171
Y37H2A.10,0,9,16,19,5
Y37H2A.11,0,1,18,10,0
Y37H2A.12,18,18,22,16,27
Y37H2A.13,8,6,11,14,15
Y37H2A.14,35,628,897,529,165
Y37H2A.18,20,72,102,115,67
Y37H2A.4,55,219,199,369,216
Y37H2A.5,185,301,339,269,324
Y37H2A.6,122,105,173,99,109
Y37H2A.7,0,4,0,6,0
Y37H2C.1,3,17,79,95,6
Y37H2C.2,0,0,0,1,0
Y37H2C.3,0,0,0,0,0
Y37H2C.4,0,0,1,0,0
Y37H9A.1,116,174,170,188,99
Y37H9A.2,5,6,0,14,2
Y37H9A.3,360,906,1156,997,724
Y37H9A.5,11,25,21,10,11
Y37H9A.6,219,392,459,389,311
Y38A10A.1,0,5,4,10,2
Y38A10A.11,0,1,0,7,0
Y38A10A.2,6,6,18,20,4
Y38A10A.3,0,0,0,0,0
Y38A10A.4,0,2,26,4,5
Y38A10A.5,6709,22419,13742,7359,11495
Y38A10A.6,394,489,382,290,548
Y38A10A.7,53,80,47,66,77
Y38A8.1,113,157,129,171,184
Y38A8.2,455,435,269,272,569
Y38A8.3,590,735,544,311,685
Y38C1AA.1,61,74,75,37,85
Y38C1AA.11,190,250,191,281,198
Y38C1AA.12,93,96,84,98,148
Y38C1AA.13,47,132,101,125,100
Y38C1AA.14,23,41,63,36,51
Y38C1AA.2,292,356,210,117,357
Y38C1AA.3,33,56,40,17,37
Y38C1AA.4,100,169,81,29,85
Y38C1AA.5,117,507,302,143,163
Y38C1AA.6,28,14,30,7,14
Y38C1AA.7,29,0,2,9,0
Y38C1AA.9,8,1,25,80,13
Y38C1AB.1,38,105,49,91,45
Y38C1AB.2,18,185,148,38,48
Y38C1AB.3,4,16,5,8,1
Y38C1AB.4,177,363,339,241,296
Y38C1AB.5,43,109,52,93,46
Y38C1AB.6,18,186,148,38,48
Y38C1AB.7,4,17,5,8,1
Y38C1AB.8,322,642,518,321,403
Y38C1BA.1,10,16,11,6,16
Y38C1BA.2,0,5,7,19,6
Y38C1BA.3,82,225,121,68,28
Y38C1BA.4,0,0,0,3,0
Y38C9A.1,277,523,489,372,414
Y38C9A.2,1664,3217,2895,1371,2130
Y38C9B.1,21,46,47,26,24
Y38C9B.2,0,0,7,0,0
Y38C9B.3,0,1,2,4,0
Y38E10A.1,0,8,2,4,3
Y38E10A.10,24,18,42,49,40
Y38E10A.11,26,135,200,148,40
Y38E10A.12,0,4,11,3,1
Y38E10A.13,135,4180,2675,429,299
Y38E10A.14,34,972,1384,497,102
Y38E10A.15,29,3323,3771,387,162
Y38E10A.16,3,231,268,31,11
Y38E10A.17,42,12,3,33,4
Y38E10A.18,0,7,3,12,0
Y38E10A.19,1,4,7,2,0
Y38E10A.2,0,0,0,1,0
Y38E10A.20,3,4,0,2,1
Y38E10A.21,13,21,24,31,7
Y38E10A.22,64,98,72,61,86
Y38E10A.24,2619,3007,2094,2326,3398
Y38E10A.25,0,2,20,4,0
Y38E10A.26,5,78,122,42,8
Y38E10A.28,3,81,116,43,33
Y38E10A.29,1,8,23,5,0
Y38E10A.3,1,4,0,16,11
Y38E10A.4,35,63,42,108,41
Y38E10A.5,54,9,13,0,4
Y38E10A.6,602,874,881,773,1059
Y38E10A.7,66,64,106,43,79
Y38E10A.8,0,8,1,8,0
Y38E10A.9,1,1,0,3,1
Y38F1A.1,18,24,37,39,18
Y38F1A.10,468,883,603,329,437
Y38F1A.2,111,244,195,139,134
Y38F1A.3,1,17,5,5,8
Y38F1A.4,3,8,10,4,3
Y38F1A.5,268,699,266,116,349
Y38F1A.6,5289,2169,1449,1004,2693
Y38F1A.7,1,1,7,9,0
Y38F1A.8,46,86,133,68,77
Y38F1A.9,456,466,577,563,520
Y38F2AL.1,47,511,185,100,79
Y38F2AL.12,2,6,8,2,7
Y38F2AL.2,11,72,49,33,22
Y38F2AL.3,249,446,291,72,213
Y38F2AL.4,27,64,53,12,17
Y38F2AL.5,2,2,14,26,6
Y38F2AL.6,38,27,15,26,36
Y38F2AR.1,180,194,162,136,286
Y38F2AR.10,18,31,37,64,29
Y38F2AR.12,148,412,328,270,227
Y38F2AR.13,8,30,8,17,18
Y38F2AR.2,2711,2564,1814,1384,3146
Y38F2AR.3,88,122,99,127,139
Y38F2AR.5,103,172,112,59,90
Y38F2AR.6,122,137,82,41,94
Y38F2AR.7,427,473,326,293,553
Y38F2AR.9,584,428,296,209,525
Y38H6A.1,0,0,0,2,0
Y38H6A.3,0,6,5,4,0
Y38H6A.5,0,0,15,8,4
Y38H6C.1,8198,2453,2372,2858,5422
Y38H6C.10,31,49,62,24,19
Y38H6C.11,81,722,1060,760,226
Y38H6C.12,0,3,20,3,0
Y38H6C.13,0,0,20,9,0
Y38H6C.14,6,105,98,35,14
Y38H6C.15,6,32,54,37,12
Y38H6C.16,24,157,75,20,38
Y38H6C.17,9,77,61,28,21
Y38H6C.18,0,3,9,0,1
Y38H6C.19,24,8,17,19,20
Y38H6C.2,0,0,3,4,0
Y38H6C.20,10,20,37,20,14
Y38H6C.21,113,24,37,21,67
Y38H6C.22,0,8,18,3,0
Y38H6C.23,176,102,78,68,200
Y38H6C.24,2,33,101,73,22
Y38H6C.25,0,2,7,11,0
Y38H6C.3,0,4,1,0,0
Y38H6C.4,0,2,10,8,4
Y38H6C.5,1,3,19,11,1
Y38H6C.8,0,6,62,14,0
Y38H6C.9,8,90,120,90,20
Y38H8A.1,6,33,9,2,12
Y38H8A.12,11,45,43,30,28
Y38H8A.2,0,0,0,5,0
Y38H8A.3,15,14,21,16,5
Y38H8A.4,2,0,2,1,0
Y38H8A.5,5,4,7,1,2
Y38H8A.7,38,54,40,38,54
Y39A1A.1,156,407,344,100,221
Y39A1A.10,0,0,0,0,0
Y39A1A.11,122,87,69,104,148
Y39A1A.12,537,613,512,438,742
Y39A1A.13,82,115,124,62,148
Y39A1A.14,196,245,198,139,203
Y39A1A.15,333,602,400,323,402
Y39A1A.16,15,23,22,11,19
Y39A1A.17,1,0,0,3,4
Y39A1A.18,7,34,21,7,5
Y39A1A.19,39,318,177,426,102
Y39A1A.2,2,4,4,0,2
Y39A1A.20,67,49,44,61,56
Y39A1A.21,226,355,247,291,300
Y39A1A.22,17,58,20,13,52
Y39A1A.23,78,126,92,76,157
Y39A1A.24,219,462,505,536,451
Y39A1A.27,13,185,281,311,34
Y39A1A.3,223,456,607,605,337
Y39A1A.5,67,97,41,41,80
Y39A1A.6,57,74,84,45,61
Y39A1A.7,35,69,44,49,73
Y39A1A.8,49,58,36,66,44
Y39A1A.9,0,49,91,106,10
Y39A1B.1,2,1,11,4,4
Y39A1B.2,2,15,19,21,12
Y39A1B.3,1907,3777,3096,1109,2890
Y39A1C.1,20,53,46,33,27
Y39A1C.2,847,1522,1249,1226,1362
Y39A1C.3,7639,13932,10878,8097,12812
Y39A1C.4,128,201,158,87,165
Y39A3A.2,5,4,11,6,0
Y39A3A.3,2,34,34,80,23
Y39A3A.4,8,143,214,92,11
Y39A3A.5,1,10,24,30,1
Y39A3B.1,0,2,2,6,0
Y39A3B.2,0,6,5,8,0
Y39A3B.3,3,1,9,9,0
Y39A3B.4,0,0,7,3,0
Y39A3B.5,9,12,37,21,14
Y39A3B.7,0,0,1,4,0
Y39A3CL.1,656,849,841,781,1146
Y39A3CL.2,35,108,127,110,40
Y39A3CL.3,1299,1976,1651,1954,1963
Y39A3CL.4,428,542,443,301,558
Y39A3CL.5,596,2225,2921,2126,890
Y39A3CL.6,180,921,2014,2823,671
Y39A3CL.7,36,49,50,75,67
Y39A3CR.1,613,800,884,802,806
Y39A3CR.3,60,145,121,140,113
Y39A3CR.4,456,500,381,278,508
Y39A3CR.5,23,123,210,236,56
Y39A3CR.6,24,126,82,33,35
Y39A3CR.7,546,565,411,291,920
Y39A3CR.8,2,12,21,19,8
Y39B6A.1,4099,555,141,55,799
Y39B6A.10,50,31,15,18,50
Y39B6A.11,31,45,59,58,60
Y39B6A.12,146,169,93,71,248
Y39B6A.13,39,79,55,85,110
Y39B6A.14,223,279,213,184,217
Y39B6A.16,24,28,47,34,44
Y39B6A.17,44,141,167,134,96
Y39B6A.18,2,8,12,27,3
Y39B6A.19,29,42,61,44,20
Y39B6A.2,120,102,87,26,120
Y39B6A.20,5756,4236,3102,1989,6318
Y39B6A.22,0,1,4,7,70
Y39B6A.23,2,2,4,3,0
Y39B6A.24,41,47,187,457,58
Y39B6A.25,4,6,11,11,1
Y39B6A.27,20,40,21,57,22
Y39B6A.29,3,26,44,44,4
Y39B6A.3,892,2217,1855,2167,1665
Y39B6A.30,6,8,7,32,0
Y39B6A.32,0,0,5,0,0
