transcript_stable_ID,Nr01,Nr02,Nr03,Nr04,Nr05,Nr06,Nr07,Nr08,Nr09,Nr10,Nr11,Nr12
Y50D4B.6,18,11,21,16,25,13,13,30,32,22,26,39
Y50D4B.7,1,2,4,1,3,2,3,1,2,2,2,4
Y50D4C.2,181,105,92,86,97,100,127,151,111,61,60,113
Y50D4C.3a,1196,634,649,572,631,741,696,815,673,547,401,774
Y50D4C.5a,921,576,481,401,474,601,609,765,556,356,274,656
Y50D4C.6a,381,214,222,191,217,217,224,266,202,170,142,214
Y50D7A.1,329,216,211,145,235,280,252,337,268,155,159,302
Y50D7A.10,1527,514,810,805,1016,622,700,807,949,828,1052,827
Y50D7A.3a,1371,771,864,729,915,951,884,1182,961,930,661,1040
Y50D7A.8,1303,749,696,560,638,850,776,938,731,536,405,903
Y50E8A.1,59,20,33,27,39,31,38,35,73,37,71,45
Y50E8A.10,1,1,0,0,2,0,2,2,0,1,0,1
Y50E8A.11,12,1,7,3,7,3,1,6,7,7,4,3
Y50E8A.12a,35,11,16,13,27,12,13,14,22,14,31,12
Y50E8A.2,0,2,0,0,0,0,0,0,0,0,1,0
Y50E8A.5,77,35,73,46,62,48,59,117,81,75,98,91
Y50E8A.6,1,0,0,0,0,1,0,0,0,0,0,0
Y51A2A.12,0,0,0,0,0,0,0,0,0,0,0,0
Y51A2A.4a,8,0,2,5,4,4,0,3,2,5,0,0
Y51A2A.5,2,7,2,0,5,1,1,5,3,2,2,0
Y51A2A.6,3,0,0,1,0,1,0,1,4,0,0,1
Y51A2B.2,0,0,1,0,2,0,0,0,0,0,1,0
Y51A2B.4,0,0,0,0,2,0,0,0,0,0,0,0
Y51A2B.5,0,0,0,0,0,0,1,0,0,0,0,0
Y51A2B.6,0,1,0,1,0,0,0,1,1,0,1,0
Y51A2B.8,1,0,0,0,2,1,1,0,0,0,1,1
Y51A2B.9,0,0,1,0,0,0,0,0,0,0,0,0
Y51A2D.1a,0,0,0,0,0,0,1,0,0,0,0,0
Y51A2D.13a,66,27,42,34,61,44,56,60,66,34,70,67
Y51A2D.14,1523,464,966,741,1022,588,629,694,1061,899,1348,894
Y51A2D.18,211,130,175,93,203,129,112,207,173,148,154,186
Y51A2D.21,52,26,42,36,41,22,34,39,33,40,44,52
Y51A2D.7a,79,43,44,37,42,60,38,62,37,22,25,55
Y51A2D.8,11,6,1,5,5,6,12,5,2,1,7,5
Y51B9A.5,3,1,4,3,5,1,1,0,1,0,1,1
Y51B9A.6a,17,13,9,9,9,12,12,17,8,20,10,10
Y51B9A.7,0,0,0,0,0,1,0,0,0,0,0,0
Y51B9A.8,2,1,3,2,5,1,2,1,2,4,4,0
Y51B9A.9,143,59,95,71,98,60,70,77,121,93,145,125
Y51F10.11,181,99,87,80,139,98,101,162,116,100,84,146
Y51F10.2a,7744,5032,4514,3980,4071,5270,5334,6677,4231,3207,2168,5121
Y51F10.3a,1475,906,982,684,884,1089,1021,1336,939,804,532,1105
Y51F10.4a,328,165,192,164,175,182,218,275,185,192,122,215
Y51F10.7,10571,3799,6970,5370,8069,4830,6375,6499,8263,6664,9514,6623
Y51H1A.3a,288,126,161,158,181,153,165,201,155,171,167,179
Y51H4A.1,169,68,117,94,118,93,81,129,138,88,153,112
Y51H4A.13,7,3,2,2,8,0,2,4,2,4,2,3
Y51H4A.15,259,81,168,134,185,108,140,140,193,147,177,171
Y51H4A.22,2,2,1,0,2,2,1,1,1,0,0,0
Y51H4A.23,0,0,0,0,0,0,0,0,0,0,0,0
Y51H4A.25a,151,52,98,67,111,73,99,124,181,99,136,111
Y51H4A.5,97,49,65,44,69,58,66,54,95,80,81,68
Y51H4A.6,0,0,0,0,2,0,1,0,0,0,0,0
Y51H4A.7,460,250,394,226,398,305,332,454,488,347,411,462
Y51H4A.8,89,28,70,49,77,55,55,62,84,72,126,70
Y51H7BR.4a,7,3,5,4,6,2,7,10,8,7,9,10
Y51H7BR.7,3,0,1,4,0,4,2,4,3,3,3,2
Y51H7BR.8,5,0,1,2,1,0,4,1,2,2,1,1
Y51H7C.1,141,66,137,64,148,103,71,90,123,125,118,129
Y51H7C.10,53,30,36,29,43,33,40,55,54,45,53,35
Y51H7C.12a,43,12,29,19,20,25,38,37,36,42,44,31
Y51H7C.13,11,7,9,8,14,16,3,13,10,6,5,8
Y51H7C.15,0,0,0,0,0,0,0,0,0,0,0,0
Y51H7C.3,1947,1158,1149,1055,1092,1131,1275,1544,1076,1048,730,1151
Y51H7C.7,1692,691,1159,1053,1194,771,921,1029,1039,1154,1115,989
Y51H7C.8,0,1,0,3,2,2,0,1,4,0,1,0
Y51H7C.9,4,3,8,2,2,2,2,3,5,4,1,4
Y52B11A.10,1024,606,647,503,622,646,623,836,634,631,458,715
Y52B11A.3a,157,68,72,56,77,101,105,119,81,59,50,109
Y52B11A.4,76,46,68,36,79,68,92,168,108,71,95,136
Y52B11A.8,2028,1249,1280,1068,1266,1339,1317,1625,1174,1065,866,1382
Y52B11B.1,0,1,0,1,0,0,0,0,1,0,0,0
Y52D5A.1,0,1,0,0,0,0,0,0,1,1,1,0
Y52D5A.2,0,0,0,0,0,0,1,0,0,0,0,0
Y52E8A.1,8,4,5,2,4,4,7,2,5,7,5,5
Y52E8A.2,2026,624,1225,992,1315,723,803,835,1254,982,1397,924
Y52E8A.3,77,20,52,38,84,25,36,25,47,34,85,35
Y53C10A.10,9,9,6,5,14,11,6,9,5,9,6,13
Y53C10A.15,0,0,0,0,0,0,0,0,0,1,0,0
Y53C10A.5,1187,525,796,570,995,668,787,836,1052,659,1077,909
Y53C10A.6a,83,49,55,33,42,42,47,53,43,54,28,40
Y53C12A.3,4805,1875,2929,2829,3420,2084,2459,2787,3011,2978,3329,2722
Y53C12A.6a,376,146,199,231,244,175,199,204,232,216,221,177
Y53C12A.7,3,3,3,4,4,1,1,2,1,4,4,4
Y53C12A.8,3,1,1,0,4,2,1,1,3,0,1,3
Y53C12B.1,1607,775,1030,828,1047,901,879,1216,995,1016,815,1028
Y53C12B.7,56,12,36,19,35,17,24,33,43,27,44,36
Y53F4A.2,1,0,1,0,0,0,0,1,1,0,1,1
Y53F4B.1,77,42,58,41,62,41,67,76,69,42,72,62
Y53F4B.10,7,4,2,3,3,7,1,5,7,3,1,2
Y53F4B.11a,18,6,7,6,9,6,6,8,6,4,3,8
Y53F4B.12a,46,23,31,29,29,28,24,34,35,24,45,36
Y53F4B.13a,1509,864,821,619,839,1103,923,1259,953,632,540,1161
Y53F4B.14a,1178,454,742,634,867,468,564,661,750,763,943,679
Y53F4B.16,2,2,9,2,3,4,2,2,1,3,3,1
Y53F4B.17,1,0,1,0,1,2,1,2,1,0,0,0
Y53F4B.18,1456,905,912,641,839,1099,1058,1380,1056,731,683,1204
Y53F4B.19,18,6,11,6,7,19,6,14,6,6,10,17
Y53F4B.20,67,38,59,16,65,44,62,97,94,53,59,96
Y53F4B.21,213,103,114,94,95,137,132,185,152,120,80,147
Y53F4B.23,15,10,14,6,11,14,17,15,17,12,24,22
Y53F4B.24,73,33,52,37,68,47,45,49,74,39,80,71
Y53F4B.25a,13,4,10,5,10,8,20,24,32,32,23,26
Y53F4B.27a,0,0,0,2,1,0,0,4,1,1,0,1
Y53F4B.36,3,0,2,0,3,3,2,1,1,2,0,1
Y53F4B.39a,107,59,66,50,74,67,74,81,76,49,49,80
Y53F4B.5,1,2,1,0,0,1,1,2,2,1,0,1
Y53F4B.6,2,1,4,1,4,2,2,6,3,1,0,4
Y53F4B.9,2889,1718,1591,1276,1538,1859,1695,2153,1547,1125,893,1870
Y53G8AL.1,36,19,21,25,16,24,15,25,17,9,26,23
Y53G8AL.2,3700,1996,2423,1996,2579,2173,2317,2883,2535,2066,2105,2623
Y53G8AL.3,1,0,1,0,0,2,1,1,1,0,0,0
Y53G8AL.4a,22,9,10,6,17,9,10,17,13,9,7,9
Y53G8AM.2,0,0,0,0,0,0,0,0,0,0,0,0
Y53G8AM.4,0,1,0,2,2,0,6,1,3,1,6,3
Y53G8AM.5,5,1,0,1,2,1,4,0,0,0,1,2
Y53G8AM.6,0,2,0,0,0,0,0,0,0,0,0,0
Y53G8AM.7,2,1,1,0,0,0,0,1,4,3,1,2
Y53G8AM.8,484,323,358,232,341,406,371,504,452,305,287,467
Y53G8AR.1,11,1,1,6,2,1,2,1,4,4,3,2
Y53G8AR.5,1232,438,777,738,810,479,608,649,682,693,766,643
Y53G8AR.6,2073,986,1236,1097,1406,1131,1184,1600,1317,1280,1004,1367
Y53G8AR.7a,425,125,228,206,315,166,229,231,304,229,323,294
Y53G8AR.8,1016,485,561,510,577,580,595,719,607,455,419,676
Y53G8AR.9,2255,1136,1398,1124,1738,1396,1469,1840,1687,1387,1243,1845
Y53G8B.1,143,69,131,102,133,106,106,137,113,133,153,121
Y53G8B.2,785,365,512,467,555,419,444,564,468,599,505,484
Y53G8B.3,14,10,10,5,4,9,9,11,11,4,9,9
Y53H1A.2a,8,5,6,4,9,4,5,3,6,7,8,11
Y53H1B.2,1369,586,829,698,889,630,799,1045,859,1070,983,861
Y53H1B.4,2,0,1,2,0,0,2,1,3,0,5,4
Y53H1C.3,4,5,2,2,5,4,2,4,3,1,1,3
Y54B9A.1,0,0,0,0,0,0,0,0,0,0,0,0
Y54C5A.1,0,0,0,0,0,0,0,0,0,0,0,0
Y54E10A.10,1458,642,886,769,924,804,801,1055,880,807,744,929
Y54E10A.11,3251,1569,1662,1571,1875,1810,1833,2271,1911,1666,1390,2049
Y54E10A.12,1828,1010,970,973,1035,1065,1164,1424,1012,1038,651,1186
Y54E10A.13,0,0,0,0,0,0,0,1,0,0,1,0
Y54E10A.17a,496,228,412,275,410,295,290,411,364,376,336,379
Y54E10A.6,1777,960,988,815,886,1112,1128,1372,986,730,565,1158
Y54E10BL.1,1,0,0,0,2,1,0,2,0,1,0,1
Y54E10BL.3,225,110,137,109,147,128,159,197,172,126,130,153
Y54E10BR.2,1707,737,993,977,1071,723,793,1057,861,1017,856,983
Y54E10BR.3,3329,1728,1942,1732,1945,1883,1944,2484,2025,1796,1518,2220
Y54E10BR.4,2296,1082,1551,1438,1689,1245,1251,1758,1468,1777,1576,1429
Y54E2A.10,17,10,14,10,11,10,14,17,11,16,10,17
Y54E2A.4a,25,19,14,12,11,12,18,23,15,10,9,19
Y54E2A.5,2,4,5,2,0,5,5,7,6,7,4,3
Y54E2A.7,3,2,3,2,2,0,0,2,3,1,0,1
Y54E2A.8a,1219,601,580,543,615,754,760,809,574,432,339,741
Y54E2A.9,0,0,2,5,3,1,0,4,1,6,1,0
Y54E5A.2,188,82,92,93,108,85,104,125,121,83,104,115
Y54E5A.5,3323,1215,1995,1812,2296,1428,1520,1766,1885,2031,2180,1789
Y54E5A.7a,1747,1012,1081,817,1017,1047,1236,1520,1182,887,873,1324
Y54E5A.8a,15,4,7,10,12,9,11,11,12,8,6,14
Y54E5B.2,1129,548,595,547,665,603,669,809,639,654,546,764
Y54F10AL.1a,575,342,407,338,414,448,395,543,461,366,326,448
Y54F10AM.11,1174,715,652,553,678,759,743,877,630,468,383,726
Y54F10AM.5,3912,1756,2535,2234,2807,1975,2121,2608,2441,2632,2445,2389
Y54F10AM.6,154,52,118,91,102,78,124,163,164,114,182,166
Y54F10AM.8,2330,918,1664,1129,1891,1285,1451,1568,1919,1596,1883,1585
Y54F10AR.1,889,543,481,382,508,630,582,813,534,376,277,653
Y54F10AR.2,1566,727,865,820,912,814,836,1006,858,899,790,908
Y54F10BM.12,87,33,64,43,68,38,37,41,61,48,62,46
Y54F10BM.13,49,39,39,29,41,37,49,40,49,42,36,47
Y54F10BM.3,15,12,18,18,16,13,10,19,14,18,24,27
Y54F10BM.6,94,39,60,49,77,46,45,57,70,43,73,54
Y54F10BM.9,550,333,334,240,310,395,372,489,331,263,245,433
Y54G11A.1,1159,588,530,533,573,709,674,797,576,445,299,746
Y54G11A.11,2939,1379,1985,1671,2034,1696,1646,2317,1920,2026,1724,2159
Y54G11A.14a,111,45,59,55,54,48,79,71,86,50,68,70
Y54G11A.2,2232,985,1346,1133,1490,1084,1199,1496,1241,1450,1152,1307
Y54G11A.3,2972,1833,1502,1513,1575,1875,1809,2259,1598,1194,921,1892
Y54G11A.4,205,70,142,102,168,88,86,128,168,125,161,124
Y54G11A.7,873,423,585,465,744,477,538,597,662,479,603,569
Y54G11A.9,965,410,620,662,698,501,536,642,619,612,602,506
Y54G2A.10a,2,4,3,1,3,4,5,0,3,4,1,1
Y54G2A.11a,464,271,339,204,345,328,400,566,522,362,429,484
Y54G2A.12,1461,597,762,862,839,675,731,905,809,836,699,775
Y54G2A.13,3,3,2,2,1,1,2,1,2,0,0,3
Y54G2A.15,10,4,3,3,9,1,4,4,4,3,4,8
Y54G2A.16a,24,23,23,13,24,23,20,26,19,32,26,19
Y54G2A.18,4723,2619,3067,2330,3201,3069,3183,3692,3140,2214,2439,3265
Y54G2A.19,28,10,10,9,10,9,8,15,11,9,7,9
Y54G2A.20,19,13,13,16,16,15,9,18,12,11,6,15
Y54G2A.24,0,0,0,0,0,0,0,0,0,0,0,0
Y54G2A.26a,424,266,271,230,255,323,346,449,368,183,185,345
Y54G2A.27,26,20,10,18,8,13,15,22,15,6,3,19
Y54G2A.28a,192,93,77,78,77,106,114,129,81,53,55,131
Y54G2A.32,24,18,27,10,18,22,20,26,20,31,16,23
Y54G2A.36,846,292,439,470,571,344,424,441,530,472,702,485
Y54G2A.37,47,19,44,25,34,34,68,95,93,99,90,90
Y54G2A.38,0,0,0,0,1,1,0,0,0,1,0,1
Y54G2A.40,40,14,18,9,19,19,19,16,17,16,12,28
Y54G2A.41,109,40,87,57,86,49,55,75,85,71,135,68
Y54G2A.42,3,1,3,2,0,1,6,1,3,0,0,1
Y54G2A.44,6,2,1,1,4,3,1,2,1,3,0,4
Y54G2A.45a,1036,354,645,531,733,444,492,542,623,595,727,554
Y54G2A.48,17,3,4,6,13,1,6,7,8,8,12,6
Y54G2A.49a,11,6,12,6,13,7,7,6,11,9,8,9
Y54G2A.50,852,374,464,484,591,413,512,537,560,485,557,514
Y54G2A.52,236,77,161,143,208,119,138,161,224,155,255,170
Y54G9A.5,2111,1183,1105,1177,1251,1291,1316,1529,1212,1062,743,1302
Y54G9A.7,1370,654,806,791,863,795,768,1006,816,701,590,887
Y54G9A.9,425,152,239,246,304,171,203,188,267,237,321,230
Y54H5A.1,4799,1962,3075,2878,3437,2411,2558,3252,2836,3339,3113,2934
Y54H5A.2,2277,832,1368,1240,1524,982,1124,1303,1462,1283,1429,1301
Y55B1AR.2a,830,508,436,405,414,592,605,751,501,328,263,604
Y55B1AR.3,3,0,3,1,3,1,2,1,1,0,1,1
Y55B1AR.4,6,5,5,3,4,3,2,3,3,2,1,5
Y55B1BL.1a,337,173,232,170,244,224,237,335,287,251,266,319
Y55B1BR.1,2,0,2,0,1,0,2,4,0,1,1,5
Y55B1BR.2,540,341,345,262,337,349,391,537,433,274,281,446
Y55B1BR.6a,1,1,2,1,3,6,3,6,6,5,2,3
Y55D5A.1a,23,15,20,25,15,18,17,27,23,12,20,16
Y55D5A.2,19,4,7,10,8,5,9,7,8,9,5,9
Y55D5A.3,69,43,41,31,47,43,56,90,77,68,48,76
Y55D5A.4,25,12,22,11,26,12,18,26,18,20,21,18
Y55D9A.2a,137,65,81,80,94,81,80,112,90,105,88,90
Y55F3AM.11,509,218,290,270,368,219,245,292,348,337,329,259
Y55F3AM.13,3374,2024,2009,1631,2133,2180,2082,2623,1966,1564,1309,2381
Y55F3AM.14,8,3,7,2,4,3,5,8,2,5,4,11
Y55F3AM.5,403,235,255,255,247,277,288,390,258,214,209,321
Y55F3AM.9a,1591,891,904,827,1001,1044,998,1350,962,989,706,1133
Y55F3AR.2,1110,607,643,493,663,666,673,882,723,564,467,778
Y55F3BR.1,2926,1534,1613,1393,1624,1711,1715,2094,1538,1211,1156,1813
Y55F3BR.10,223,67,129,110,130,92,98,110,112,130,120,113
Y55F3BR.11,138,39,54,59,84,49,73,60,90,63,93,70
Y55F3BR.2a,590,308,321,303,351,395,400,448,398,262,254,394
Y55F3BR.6a,824,378,466,431,484,493,435,587,511,398,376,540
Y55F3C.10,16,4,8,7,10,11,4,6,11,4,10,18
Y55F3C.9a,269,120,176,132,184,157,172,191,217,155,207,214
Y55H10A.2,1,1,0,0,1,1,1,2,0,2,0,0
Y56A3A.16a,1577,960,819,745,813,1007,1013,1266,817,633,456,1050
Y56A3A.18,2133,966,1113,994,1397,994,1153,1224,1228,995,976,1193
Y56A3A.19,4915,1972,3436,3092,3771,2254,2583,3159,3125,3432,3640,2868
Y56A3A.2,2417,1360,1309,1106,1480,1585,1495,1980,1523,1231,870,1781
Y56A3A.22,2825,1294,1758,1720,1837,1371,1584,1913,1582,1991,1666,1749
Y56A3A.28,503,317,263,233,276,305,278,367,318,248,182,370
Y56A3A.30,205,99,173,85,165,121,158,180,172,113,138,160
Y56A3A.31a,1138,549,663,556,690,632,627,778,711,588,510,683
Y56A3A.33,143,97,86,78,94,97,111,130,102,80,80,116
Y56A3A.6,633,302,444,298,509,360,429,475,546,354,486,465
Y56A3A.7a,140,64,86,66,101,87,102,100,118,79,101,94
Y57A10A.1,867,487,393,377,377,504,520,636,429,289,264,482
Y57A10A.13,3327,1923,1843,1589,1881,2221,2137,2767,1955,1475,1230,2246
Y57A10A.14,189,76,117,108,149,76,106,121,129,95,154,125
Y57A10A.2,729,329,378,370,392,371,380,488,393,292,281,401
Y57A10A.24,7,3,2,3,6,4,6,19,6,7,6,11
Y57A10A.26,1420,651,1113,780,1056,760,885,1243,1127,1228,1135,1170
Y57A10A.27,785,376,455,356,468,424,482,566,439,394,319,490
Y57A10A.29,1192,533,773,764,812,606,656,768,674,860,667,680
Y57A10A.3,410,124,192,213,265,164,172,184,238,183,276,217
Y57A10A.31,3833,2438,1912,1661,1792,2701,2438,3159,1966,1246,858,2673
Y57A10A.4,283,115,96,164,165,137,182,197,170,161,132,151
Y57A10A.5,525,195,310,309,328,230,218,317,245,263,319,285
Y57A10A.7,380,194,168,178,198,219,221,237,200,165,139,215
Y57A10A.8,970,520,491,505,510,569,569,681,518,409,382,589
Y57A10B.2,3,0,2,2,2,0,0,2,3,0,0,1
Y57A10B.6,119,85,91,61,83,68,82,100,81,88,63,89
Y57A10B.7,3,1,1,0,1,0,0,1,0,0,1,0
Y57A10C.1,94,62,79,62,75,72,65,103,57,84,59,101
Y57A10C.10,0,3,0,2,3,4,0,0,2,3,2,2
Y57A10C.11,57,30,43,32,52,40,32,49,58,63,47,55
Y57A10C.8,0,0,0,1,0,0,0,1,0,0,0,0
Y57A10C.9,2,0,2,1,4,1,1,1,2,3,0,0
Y57E12AL.1a,1086,634,689,530,680,724,754,1004,769,597,470,834
Y57E12AL.2,1,1,0,3,0,1,0,1,4,0,0,0
Y57E12AL.4,0,1,0,0,0,0,0,0,0,0,0,0
Y57E12AL.6,3734,2071,2174,2020,2286,2261,2293,2950,2136,2496,1659,2355
Y57E12AM.1,3355,1507,2295,2140,2526,1638,1948,2300,2186,2550,2399,2167
Y57E12AR.1,69,39,53,59,60,35,54,67,87,68,74,72
Y57E12B.1,0,0,0,0,0,0,0,0,0,0,0,0
Y57E12B.4,0,0,0,0,0,0,0,0,0,1,0,1
Y57G11A.2,22,19,10,1,5,6,11,16,2,6,4,5
Y57G11A.4,151,64,101,71,107,77,81,125,128,106,107,109
Y57G11A.5,1,0,1,1,2,1,1,2,1,1,5,2
Y57G11B.2a,182,53,103,74,121,69,109,104,151,96,179,124
Y57G11B.3,0,0,1,1,0,1,1,2,1,0,0,0
Y57G11B.5,3712,1643,3658,1890,3601,2122,2411,3028,3845,3212,4319,3834
Y57G11B.6,1,1,1,1,1,0,3,1,2,2,1,1
Y57G11C.14,117,22,52,49,50,43,44,35,62,39,66,41
Y57G11C.18,21,6,3,3,14,16,7,21,17,4,15,17
